충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
우산동주민센터(원주시),주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 진광길 9 지상 주차장(우산동 102-3),강원도 원주시 우산동 102-3,지엔텔,,37.37149099,127.9400921,2020-09-28,4190000,강원도 원주시
행구동주민센터(원주시),주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 행구로 250 지상 주차장(행구동 1534-29),강원도 원주시 행구동 1534-29,지엔텔,,37.34256987,127.9838717,2020-09-28,4190000,강원도 원주시
원주지방환경청,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 입춘로 65 지상주차장(반곡동 1824-2),강원도 원주시 반곡동 1824-2,지엔텔,,37.32748473,127.9804104,2020-09-28,4190000,강원도 원주시
기후변화대응교육연구센터,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 행구동 1029 수변공원 주차장,강원도 원주시 행구동 1029,한국전력,,37.34285913,127.9966411042,2020-09-28,4190000,강원도 원주시
문막읍사무소,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 문막읍 건등리 1718 문막읍 사무소 주차장화장실 옆,강원도 원주시 문막읍 건등리 1718,한국전력,,37.31292947,127.817379,2020-09-28,4190000,강원도 원주시
원주시청,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 시청로 1,강원도 원주시 무실동 1,한국전력,,37.3419249898,127.9197227766,2020-09-28,4190000,강원도 원주시
차량등록사업소,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 만대로 16-4 차량등록사업소 자전거주차장 옆,강원도 원주시 무실동 423-6,한국전력,,37.34309698,127.9240761,2020-09-28,4190000,강원도 원주시
국민건강보험공단,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 건강로 32 국민건강보험공단,원주시 반곡동 1894-6,한국전기차충전서비스,,37.32465599,127.9863351,2020-09-28,4190000,강원도 원주시
국민건강보험공단,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 건강로 32 국민건강보험공단,원주시 반곡동 1894-6,한국전기차충전서비스,,37.32465599,127.9863351,2020-09-28,4190000,강원도 원주시
국민건강보험공단,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 건강로 32 국민건강보험공단,원주시 반곡동 1894-6,한국전기차충전서비스,,37.32465599,127.9863351,2020-09-28,4190000,강원도 원주시
국민건강보험공단,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 건강로 32 국민건강보험공단,원주시 반곡동 1894-6,한국전기차충전서비스,,37.32465599,127.9863351,2020-09-28,4190000,강원도 원주시
한국전력공사 원주지사,주차장,강원도,연중무휴,06:00,23:00,Y,N,,1,0,N,강원도 원주시 우산로 122 지사주차장(우산동 316-9),강원도 원주시 우산동 316-9,한국전력,,37.3726484881,127.9380599186,2020-09-28,4190000,강원도 원주시
한국광해관리공단,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 세계로 2 지상주차장(반곡동 1914-1),강원도 원주시 반곡동 1914-1,지엔텔,,37.32376409,127.9884964703,2020-09-28,4190000,강원도 원주시
한국광해관리공단,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 세계로 2 지상주차장(반곡동 1914-1),강원도 원주시 반곡동 1914-1,지엔텔,,37.32376409,127.9884964703,2020-09-28,4190000,강원도 원주시
일산동 행정복지센터,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 천사로 159 지상주차장(일산동 219-17),강원도 원주시 일산동 219-17,지엔텔,,37.34965808,127.942152,2020-09-28,4190000,강원도 원주시
신림면 행정복지센터,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 신림면 치악로 28 지상주차장,강원도 원주시 신림면 신림리 519-14,지엔텔,,37.23095737,128.0792915,2020-09-28,4190000,강원도 원주시
호저면 행정복지센터,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 호저면 호저로 429 지상주차장,강원도 원주시 호저면 주산리 522,지엔텔,,37.41065399,127.9255794,2020-09-28,4190000,강원도 원주시
판부면 행정복지센터,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 소초면 치악로 1503 지상주차장,강원도 원주시 관설동 1452-9,지엔텔,,37.31861476,127.9664219,2020-09-28,4190000,강원도 원주시
지정면 행정복지센터,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 지정면 간현로 126 지상주차장,강원도 원주시 지정면 간현리 849-1,지엔텔,,37.36188385,127.8403365,2020-09-28,4190000,강원도 원주시
흥업면 행정복지센터,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 흥업면 울업1길 3 지상주차장,강원도 원주시 흥업면 흥업리 73-10,지엔텔,,37.3027770105,127.9205189546,2020-09-28,4190000,강원도 원주시
부론면 행정복지센터,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 부론면 법천시장길 59 지상주차장,강원도 원주시 부론면 법천리 1449-4,지엔텔,,37.20782656,127.7501796,2020-09-28,4190000,강원도 원주시
소초면 행정복지센터,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 소초면 치악로 2790 지상주차장,강원도 원주시 소초면 평장리 789-1,지엔텔,,37.41787629,128.0027692,2020-09-28,4190000,강원도 원주시
반곡관설동주민센터,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 입춘로 5 지상주차장(반곡동 1809-6),강원도 원주시 반곡동 1809-6,지엔텔,,37.32972741,127.974305,2020-09-28,4190000,강원도 원주시
한국광물자원공사,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 혁신로 199 한국광물자원공사,강원도 원주시 반곡동 1914-8,대영채비,,37.32560259,127.9915706,2020-09-28,4190000,강원도 원주시
한국광물자원공사,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 혁신로 199 한국광물자원공사,강원도 원주시 반곡동 1914-8,대영채비,,37.32560259,127.9915706,2020-09-28,4190000,강원도 원주시
원주시청,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,"강원도 원주시 시청로 1 지상1층, 지하1층","강원도 원주시 무실동 1 지상1층, 지하1층",대영채비,,37.3416431,127.919326,2020-09-28,4190000,강원도 원주시
원주시청,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,"강원도 원주시 시청로 1 지상1층, 지하1층","강원도 원주시 무실동 1 지상1층, 지하1층",대영채비,,37.3416431,127.919326,2020-09-28,4190000,강원도 원주시
원주시청,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,"강원도 원주시 시청로 1 지상1층, 지하1층","강원도 원주시 무실동 1 지상1층, 지하1층",대영채비,,37.3416431,127.919326,2020-09-28,4190000,강원도 원주시
강원도산업경제진흥원,주차장,강원도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,강원도 원주시 호저로 47 (우산동 405-29),강원도 원주시 우산동 405-29,환경부(한국자동차환경협회),,37.38057429,127.9403447,2020-09-28,4190000,강원도 원주시
치악산국립공원사무소 금대분소,주차장,강원도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,강원도 원주시 판부면 금대리 1343？,강원도 원주시 판부면 금대리 1343,환경부(한국자동차환경협회),,37.29432321,128.0190721,2020-09-28,4190000,강원도 원주시
태장체육단지,주차장,강원도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,강원도 원주시 태장동 산35-1,강원도 원주시 태장동 산35-1,환경부(한국자동차환경협회),,37.3781067,127.9682484,2020-09-28,4190000,강원도 원주시
농업기술센터,주차장,강원도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,강원도 원주시 흥업면 흥대길 7,강원도 원주시 흥업면 흥업리 1572-5,환경부(한국자동차환경협회),,37.29651228,127.9151323,2020-09-28,4190000,강원도 원주시
반곡관설동 행정복지센터,주차장,강원도,연중무휴,00:00,00:00,N,Y,DC콤보,0,4,N,강원도 원주시 입춘로 5,강원도 원주시 반곡동 1809-6,환경부(한국자동차환경협회),,37.32972741,127.974305,2020-09-28,4190000,강원도 원주시
반곡관설동 행정복지센터,주차장,강원도,연중무휴,00:00,00:00,N,Y,DC콤보,0,4,N,강원도 원주시 입춘로 5,강원도 원주시 반곡동 1809-6,환경부(한국자동차환경협회),,37.32972741,127.974305,2020-09-28,4190000,강원도 원주시
원주지방환경청,주차장,강원도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,강원도 원주시 입춘로65,강원도 원주시 반곡동 1824-2,환경부(한국자동차환경협회),,37.32748473,127.9804104,2020-09-28,4190000,강원도 원주시
한국보훈복지의료공단 본사,주차장,강원도,연중무휴,00:00,00:00,N,Y,DC콤보,0,4,N,강원도 원주시 혁신로 40,강원도 원주시 반곡동 2047-7,환경부(한국자동차환경협회),,37.3235974047,127.9778613,2020-09-28,4190000,강원도 원주시
한국보훈복지의료공단 본사,주차장,강원도,연중무휴,00:00,00:00,N,Y,DC콤보,0,4,N,강원도 원주시 혁신로 40,강원도 원주시 반곡동 2047-7,환경부(한국자동차환경협회),,37.3235974047,127.9778613,2020-09-28,4190000,강원도 원주시
원주지방환경청,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 입춘로 65 지상주차장(반곡동 1824-2),강원도 원주시 반곡동 1824-2,지엔텔,,37.32748473,127.9804104,2020-09-28,4190000,강원도 원주시
원주지방환경청,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 입춘로 65 지상주차장(반곡동 1824-2),강원도 원주시 반곡동 1824-2,지엔텔,,37.32748473,127.9804104,2020-09-28,4190000,강원도 원주시
원주시 국립공원연구원,주차장,강원도,연중무휴,00:00,00:00,Y,N,,1,0,N,강원도 원주시 단구로 171 주차장,강원도 원주시 명륜동 242-2,차지비,,37.3369873534,127.9477450194,2020-09-28,4190000,강원도 원주시
한국전력공사 원주지사,주차장,강원도,연중무휴,06:00,23:00,Y,N,,1,0,N,강원도 원주시 우산로 122 지사주차장(우산동 316-9),강원도 원주시 우산동 316-9,한국전력,,37.3726484881,127.9380599186,2020-09-28,4190000,강원도 원주시
한국전력공사 원주지사,주차장,강원도,연중무휴,06:00,23:00,Y,N,,1,0,N,강원도 원주시 우산로 122 지사주차장(우산동 316-9),강원도 원주시 우산동 316-9,한국전력,,37.3726484881,127.9380599186,2020-09-28,4190000,강원도 원주시
원인동주민센터(원주시),주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 무실로 63 지상 주차장(원동 253),강원도 원주시 원동 253,지엔텔,,37.34561422,127.9468052,2020-09-28,4190000,강원도 원주시
중앙동주민센터(원주시),주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 충정길 12 지상 주차장(학성동 206-6),강원도 원주시 학성동 206-6,지엔텔,,37.35283242,127.9474775,2020-09-28,4190000,강원도 원주시
태장1동주민센터(원주시),주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 천사로 291 지상 주차장(태장동 756-2),강원도 원주시 태장동 756-2,지엔텔,,37.35534063,127.9552873,2020-09-28,4190000,강원도 원주시
원주지방환경청,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 입춘로 65 지상주차장(반곡동 1824-2),강원도 원주시 반곡동 1824-2,지엔텔,,37.32748473,127.9804104,2020-09-28,4190000,강원도 원주시
단구동행정복지센터,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 치악로 1605 지상주차장(단구동 1679),강원도 원주시 단구동 145,지엔텔,,37.3260922,127.960269,2020-09-28,4190000,강원도 원주시
명륜2동행정복지센터,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 황소마을길 30 지상주차장(명륜동 640-1),강원도 원주시 명륜동 640-1,지엔텔,,37.33162764,127.9439485,2020-09-28,4190000,강원도 원주시
개운동행정복지센터,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 행구로 40 지상주차장(개운동 55),강원도 원주시 개운동 55,지엔텔,,37.3410506,127.9600172913,2020-09-28,4190000,강원도 원주시
명륜1동행정복지센터,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 남원로 653 지상주차장(명륜동 90-2),강원도 원주시 명륜동 90-2,지엔텔,,37.34125549,127.9532865,2020-09-28,4190000,강원도 원주시
무실동 행정복지센터,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 만대공원길 14 - 10 지상주차장(무실동 1733-8),강원도 원주시 무실동 1733-8,지엔텔,,37.33818903,127.9292046,2020-09-28,4190000,강원도 원주시
태장2동행정복지센터,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 흥양로 42 지상주차장(태장동 1052-1),강원도 원주시 태장동 1052-1,지엔텔,,37.38240868,127.9519292,2020-09-28,4190000,강원도 원주시
학성동행정복지센터,주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 학성길 116 지상주차장(학성동 223-29),강원도 원주시 학성동 223-29,지엔텔,,37.35352481,127.9441923,2020-09-28,4190000,강원도 원주시
단계동주민센터(원주시),주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 북원로 2321 지상 주차장(단계동 1081-9),강원도 원주시 단계동 1081-9,지엔텔,,37.35263684,127.9344628,2020-09-28,4190000,강원도 원주시
봉산동주민센터(원주시),주차장,강원도,주중,09:00,18:00,Y,N,,1,0,N,강원도 원주시 치악로 1868 지상 주차장(봉산동 1130-8),강원도 원주시 봉산동 1130-8,지엔텔,,37.3476934882,127.9566169443,2020-09-28,4190000,강원도 원주시
LH진해사업단,부산광역시 강서구 르노삼성대로 563 한국토지주택공사 외 부주차장,부산광역시,없음,18:00,09:00,Y,N,X,,0,N,부산광역시 강서구 르노삼성대로 563,부산광역시 강서구 명지동 1582-3,지엔텔,1544-4279,35.0985477542,128.926051981,2019-05-15,3360000,부산광역시 강서구
강서해수온천,부산광역시 강서구 제도로 965 강서해수온천,부산광역시,없음,18:00,09:00,Y,N,X,,0,N,부산광역시 강서구 제도로 965,부산광역시 강서구 강동동 1648,지엔텔,1544-4279,35.198377367,128.925398314,2019-05-15,3360000,부산광역시 강서구
김해공항,부산광역시 강서구 공항진입로 108 김해공항주차장,부산광역시,없음,24:00,24:00,N,Y,"DC차데모, AC3상, DC콤보",0,,Y,부산광역시 강서구 공항진입로 108,부산광역시 강서구 대저2동 2350,환경부(한국자동차환경협회),1661-9408,35.1728758009,128.945799088,2019-05-15,3360000,부산광역시 강서구
녹산동 주민센터,부산광역시 강서구 가락대로900번가길 32 녹산동 주민센터,부산광역시,없음,24:00,24:00,Y,N,X,,0,N,부산광역시 강서구 가락대로900번가길 32,부산광역시 강서구 범방동 1843-2,에버온,1661-7766,35.1535291054,128.8837713,2019-05-15,3360000,부산광역시 강서구
녹산산단 공영주차장,부산광역시 강서구 녹산산단262로50번길 53,부산광역시,없음,24:00,24:00,N,Y,"DC차데모, AC3상, DC콤보",0,,N,부산광역시 강서구 녹산산단262로50번길53,부산광역시 강서구 송정동 1759,한국전력,123,35.0844053991,128.840243003,2019-05-15,3360000,부산광역시 강서구
명지1동 주민센터,부산광역시 강서구 영강길19번길 58 명지동 주민센터,부산광역시,없음,24:00,24:00,Y,N,X,,0,N,부산광역시 강서구 영강길19번길 58,부산광역시 강서구 명지동 1443-2,에버온,1661-7766,35.1081646092,128.926322159,2019-05-15,3360000,부산광역시 강서구
